tweet_id,content,label
tweet_369,Can't sleep and nothings on tv!!,3
tweet_370,@KallieT oh ... you've been superseeded?  not good enough,3
tweet_371,today we say goodbye to the second good friend in a week from dmp  but at least the sun is shinning and I'm definately NOT working this pm,1
tweet_372,fuckin'm transtelecom,12
tweet_373,"is really, really bored... I guess I will go to bed",10
tweet_374,@Syo_of_the_dead I met a stranger just 10 min ago. He was stalking me at the store,4
tweet_375,Sometimes the things you say hurt the ones you love most unintentionally.  And you can never ever take it back or fix it.,1
tweet_376,@nickkk_ that sucks!,1
tweet_377,@dorkydeanna IIII know!!! and mean,3
tweet_378,Having Fever  dont feel to work,1
tweet_379,"Taking Horse Pills, hoping I can get some sleep tonight",4
tweet_380,@BusyGod PGPM student from where? I myself was a PGPM student about 4 years back. I wish I could stay one,3
tweet_381,missing @MeLDiBiAsE...6 days can't pass quick enough,1
tweet_382,@juliaiiivir Hey! That's my school! I hate that place.,8
tweet_383,"Working from home today, my back is killing me  Doctor and then physio after later today.",1
tweet_384,awwww  i never noticed this http://bit.ly/RConp,3
tweet_385,"@heavyharts that sucks  well state starts tomorrow so im headin 2 bed, nitey nite",3
tweet_386,"Looks like it's going to be too nice to work today, how annoying as I have no choice",4
tweet_387,@mygoldmask did you guys keep a set list? I forgot to ask for one  xx,3
tweet_388,"First impression of Silverlight: sadly, based on what I saw today, it's quite problematic",3
tweet_389,@pb_and_jay hi!  Fuck your job!,4
tweet_390,Missing you all deeply,1
tweet_391,"the time you go to bed,  i have to get up to go to work",3
tweet_392,"@mrssunshine96 big now!!! Vanessa is going to be 3 in September, its going by so fast!  its hard cuz Im workin so much, I miss out on alot",9
tweet_393,"@Ravels sniff sniff  take care ravels! Hopefully we'll be chatting again soon. In the mean time, I'll HELLA miss you.",1
tweet_394,"@miss_cheryl Lucky, now I want to teleport",3
tweet_395,"My nose is runny, my head is pounding, and teeth hurt like a bitch. MAN. @-) I feel awful.  =((",4
tweet_396,I don't want her to leave..,1
tweet_397,Headin home...Refreshed my mind and soul justa lil bit...Bac to reality.,11
tweet_398,"good lord, just seen the agency work for our upcoming Open Day. Money for Jam",9
tweet_399,wut do i do now????,0
tweet_400,Working   But it's Fridaaaayyyyy,12
tweet_401,At the Grove for 'Drag Me to Hell.' I hope that it doesn't suck.,4
tweet_402,Got home from work @ 9:45 and JUST finished cleaning. Now I need to eat dinner and don't know what I want!!  Ugh...oh well. Might not eat.,5
tweet_403,@WillyNorthpole I wish I was there,1
tweet_404,"I miss my little Batty, she was only 3 months old when she got sick, she was always so fun and full of life &lt;3 Even at the very end...",1
tweet_405,FC is finally up again. it's about time. i hate that this keeps happening,3
tweet_406,seriously bored without anyone to talk to... but not tired enough for sleep,3
tweet_407,morning again! I hate mornings. So offensive!,1
tweet_408,@keytar still!! give your computer a break omg,3
tweet_409,bed bed bed @samuelasanders do you never answer texts anymore?  I thought of you the other day and sent one but never heard back. Sad day,1
tweet_410,where u at?,3
tweet_411,Extremly deep,5
tweet_412,My little foster kittens are getting big...chubba and Winston are going 2 b missed when they get amazing homes.,9
tweet_413,one week till exam block,2
tweet_414,hoping i didn't fail english. that would just be sad,4
tweet_415,Know what would be great? For my shoulder to stop hurting so I can sleep normal again.  I just want/need a few solid hours of good sleep.,4
tweet_416,Leno's last show was tonight.  I like him better than Conan.,3
tweet_417,@MariusLT I'm sorry about your bad driving experiences.,1
tweet_418,@monpio i don't have any of that,3
tweet_419,Already misses @CMontecillo,1
tweet_420,"plan may changes , nooooooo",8
tweet_421,@fiercebanana there's relisting fees when you don't complete a sale?  that sucks!,5
tweet_422,@eCheers Random has an a,3
tweet_423,I knew I should've worn the SARS mask on the plane from SoCal.. feeling the beginnings of a sore throat,4
tweet_424,Gutted that the bathroom still isn't free- early work isn't going to happen  . And I need the loo!,1
tweet_425,@ddlovato july... too long,3
tweet_426,@laurelexmachina awww I wish I could have been there  I'm stuck here about to jab out my eyes with knitting needles,4
tweet_427,@astynes Me too.  Wonder if Mnet will show it...,5
tweet_428,Wearing glasses gives me a headache.,3
tweet_429,@calvinharris stop talkin about food haha fill like sum nw  hha hows your day goin or starting,2
tweet_430,"finished sewing for the night, uploading pictures from slidebar and beach. i cant believe i am having difficulties with twitter!",4
tweet_431,thank you @ddlovato (: cant wait!!!! ummm btw ima crash still sick,1
tweet_432,"First my work computer, now my home laptop is fucked.",1
tweet_433,#beer #friday #melbourne #cbd #mtub #mini #cmon Thirsty and lonely ... you buggers are making me feel like a scotty no mates,4
tweet_434,@debbylovespr I know. We came back from 22 down in the 1st just to lose the lead in the last 6 minutes.,4
tweet_435,gosh... summer vacation is almost over here at the philippines.. kinda sad..  i wonder what section will i be in?,4
tweet_436,"@shanajaca But @feltbeats is on page 6 at Ms Twitterworld, only 26 votes",3
tweet_437,@Pickleybaby - your twitter is broken,4
tweet_438,sleep....good night tweeties!!! down to OC tomorrow. I hope and pray that Rachyl gets better SOON!!!,3
tweet_439,@rachelasha I even saw the news feeds of the archie website. But can't believe he'd choose veronica. I'm disappointed,4
tweet_440,i hate being sick. i miss @cynthiasheree @lucyowns and @larilync,1
tweet_441,"Woke Up,I Wanna Stay In My bed",1
tweet_442,depressed that i wasn't included in the morcom gardens quiz on facebook,4
tweet_443,"@dravenreborn yeah, its still totally in the high 60s here. soooo notlooking forward to aug and sept up here",4
tweet_444,Upsidedown tomato plants died!,1
tweet_445,So deep its priecing my soul,10
tweet_446,"friday here at last, not much fun when your skint though",3
tweet_447,"@vocabularies i know, don't tell anyone  i dont know if my dad told the famz yet. i think i'm taking it online.",4
tweet_448,@ddlovato Caan't Iht Be Earlier? ICant Wait That Long.  Ahar. (:,1
tweet_449,My children have promised me birthday brekkie in bed. There's a problem with that in that there's bugger all food in the house,4
tweet_450,Q: what studio created 'Open Season'? should google it or look at the dvd downstairs but feeling lazy,2
tweet_451,the times they are a changing,3
tweet_452,@prncsztalia why do you hate me!?,1
tweet_453,time for tv in bed.Then spending all day catching up on studying  i hate online summer classes,8
tweet_454,@slickiris video is not available to us foreigners,3
tweet_455,http://twitpic.com/663vr - Wanted to visit the animals but we were too late,1
tweet_456,@prime8507 PC I agree...  We have a problem. We must stop spending and only work!!!,4
tweet_457,#jonaswebcast i just missed it!!!!,1
tweet_458,waiting to get picked up!,3
tweet_459,So exhausted..can't sleep. I don't like these nights,1
tweet_460,i'm gonna miss all the live Comet action tomorrow! i have to go take care of my cousins and they don't have access to the interwebz,1
tweet_461,lol i cant drink!!,5
tweet_462,"if bill compton has wii, why can't he have twitter?",5
tweet_463,@NothinButSin sorry to hear that.,1
tweet_464,"Morning ;Sports day today, and I have to do the three-legged race with @Weefeetfrankie  ; Mr Pettigrew said I'm not aloud to trip her up",4
tweet_465,Just found out I can't drink at this bar! Booo missing e1 at palomino's! No cheers sad face,1
tweet_466,Cannot sleep. 2+ hours of tossing and turning.,4
tweet_467,Omg going to die of swine flu when I go to Melbourne,4
tweet_468,Packing  I don't like it..,12
tweet_469,Someone make me a cofffeeeeeee......,3
tweet_470,@crispynoodles plus I just deposited tax return cheque but for first time in 7+ years it didn't clear immediately,4
tweet_471,@AshleighRyder I knooww  &amp; my hot water bottle iss in whangamata without me. ahhhhh,4
tweet_472,My nose is stuffy,3
tweet_473,last night in newport,3
tweet_474,@charlieboy808 thanks for the rt and sorry about your new place with the domestics,11
tweet_475,"Ok, other then my shoe, the club is cool. Its fun, and its poppin except 4 the ppl tryna dance wit me",9
tweet_476,Aright Twitter Fam... guess ima be outties.. gonna try n sleep off some of this horrible pain,3
tweet_477,"Wish I could attend E3 this year. But these small events like the NBA and Stanley Cup Finals keep getting in the way.   Work, work, work.",4
tweet_478,@chrisontv88 btw I am not a wimp,1
tweet_479,@kaseypoteet LOL yeah yeah you big perv ;) Was hoping to see you next week but scrapped plans,11
tweet_480,Rejecting all food substances.,4
tweet_481,"back at Vienna (  ), sooo tired, luggage lost, Manchester 'd been great - very good outcome from Seminar at MBS &amp; great people around ...",8
tweet_482,I don't wanna go back to work   sleepy time.,1
tweet_483,watching The Biggest Loser on Hallmark. Never fails to make me cry  nyeh.,3
tweet_484,@zaharh that sucks!  how old are you actually?,3
tweet_485,Thinking about getting up for work,4
tweet_486,Still confuse...,3
tweet_487,I was a very naughty girl tonight. dissappointed with myself,4
tweet_488,Just saw a fox!  as i was getting on the freeway... I hope it goes home,5
tweet_489,scratch that; sleep on a stage bound.,3
tweet_490,recapping on britains got talent. britain seems more talented than america,5
tweet_491,@laurelexmachina Swimming is a no go for me,3
tweet_492,"@johnpopham Morning John, yes I do, however I have a diary clash and sadly can't attend!",1
tweet_493,Yea i just saw this really sad commercial,1
tweet_494,Hmmm. Using TinyTwitter on a small non-touch screen is really not much fun,1
tweet_495,@plantweb  Lettuce &amp; spinach does best in cool weather.. I live in florida..not much luck growing those..,7
tweet_496,"@IkramShahnawaz Oh I love 'em, but when I think about the kind of preservatives they're using to stay &quot;just-baked&quot; it kinda makes me sick",6
tweet_497,@ccburns Unfortunately not,3
tweet_498,@emlevins,3
tweet_499,Needs a new phone,0
tweet_500,"back at school again. almost weekend. oh wait, i gotta work from eight to four tonight",4
tweet_501,I loved johnny carson now I'm going to hate seeing jay leno go,1
tweet_502,even though everyone wanted to do a newish song and our teacher agreed :S old grumpy doesn't like us happy  haha,1
tweet_503,doing my english essay (on r&amp;j...wtf) that i should have done a long time ago when it was assigned last thursday,4
tweet_504,@Tiff_Tiff_Marie  I think I do it too much....,4
tweet_505,@razitul ya. i was suffering the whole day yesterday. met dentist and feel a bit better. i still look like rocky balboa though,1
tweet_506,@GQbound I didn't end up really eating  had more snacks. sigh,4
tweet_507,FINALLY...the internet is up. The server is down in Phoenix and it was fucked up.,5
tweet_508,ups ketauan cabut nih gimana dong,3
tweet_509,@Harishk: @krist0ph3r @saurabh sorry guys i have to drop out of the trip... some personal commitments..,4
tweet_510,I didn't get a callback for the play I cried...  oh well I guess it's back to being a techie..,1
tweet_511,@UniqueMakis Awesome! Wish I could fly out to see her,9
tweet_512,@lunafactor I kinda wish I went with you now!.. I can't fall asleep,1
tweet_513,Off to bed!! Still exhausted from Vegas,3
tweet_514,@charleyboorman http://twitpic.com/65623 - OUCH!! That looks so painful,4
tweet_515,Took a 4 hour nap after work today and won't be able to sleep all night    This is a bummer,3
tweet_516,@JetWolf I know I enjoy watching you two on twitter. About as entertaining as the comic.  That I miss,7
tweet_517,Loving lil ken and absolutely dreading saying goodbye in less than a week,3
tweet_518,All I want to do is sit back &amp; relax for a little while. How can that be this difficult?!,4
tweet_519,@zhenerak I thought I was your best friend?,4
tweet_520,FALL ASLEEP ON ME AGAIN  But I know how it feels now LOL. Drag Me To Hell tonight! Quite excited,1
tweet_521,god i cant even catch public transport. swine flu is shit house,4
tweet_522,"Dad just said that our trip to UK is cancelled, due to da swine flu. Ooops! Sorry abang.",4
tweet_523,Hahaha! Alright  ..,6
tweet_524,someone take me to LA  I NEED TO SEE THE LEMON TREE,9
tweet_525,um... so I don't think my text msgs have a &quot;subject line&quot; ... I fail,1
tweet_526,tummy ache.,1
tweet_527,Math quiz: If Meow =  but Allergies =   then Meow + Allergies = ?,5
tweet_528,wants see my friends  ;-) http://plurk.com/p/wxnwa,6
tweet_529,L.A. said &quot;wipe the slate clean&quot; before the jelly!,3
tweet_530,"@hiracdelest who's the one always working now?  oh yeah, still me.",9
tweet_531,@seanpercival Unless that invite comes with a beta key I'm not going to be much help...,3
